idx,file,label,cls,group,part
5555,05555.png,2,normal,4750,train
5556,05556.png,2,normal,4751,train
5557,05557.png,2,normal,4752,test
5558,05558.png,2,normal,4753,train
5559,05559.png,2,normal,4754,train
5560,05560.png,2,normal,4755,train
5561,05561.png,2,normal,4756,train
5562,05562.png,2,normal,4757,train
5563,05563.png,2,normal,4758,train
5564,05564.png,2,normal,3341,train
5565,05565.png,2,normal,4759,train
5566,05566.png,2,normal,4760,val
5567,05567.png,2,normal,4761,train
5568,05568.png,2,normal,4762,train
5569,05569.png,2,normal,4763,train
5570,05570.png,2,normal,4764,test
5571,05571.png,2,normal,4765,test
5572,05572.png,2,normal,4766,train
5573,05573.png,2,normal,4767,train
5574,05574.png,2,normal,4768,train
5575,05575.png,2,normal,4769,train
5576,05576.png,2,normal,4770,train
5577,05577.png,2,normal,4771,train
5578,05578.png,2,normal,4772,train
5579,05579.png,2,normal,4773,test
5580,05580.png,2,normal,4774,train
5581,05581.png,2,normal,4775,train
5582,05582.png,2,normal,4776,train
5583,05583.png,2,normal,2089,test
5584,05584.png,2,normal,4777,train
5585,05585.png,2,normal,4778,train
5586,05586.png,2,normal,4779,train
5587,05587.png,2,normal,4780,train
5588,05588.png,2,normal,4781,train
5589,05589.png,2,normal,4782,val
5590,05590.png,2,normal,4783,train
5591,05591.png,2,normal,2036,val
5592,05592.png,2,normal,4017,val
5593,05593.png,2,normal,4784,val
5594,05594.png,2,normal,4785,train
5595,05595.png,2,normal,4786,train
5596,05596.png,2,normal,4787,train
5597,05597.png,2,normal,4788,train
5598,05598.png,2,normal,4789,test
5599,05599.png,2,normal,4790,train
5600,05600.png,2,normal,4791,train
5601,05601.png,2,normal,4792,train
5602,05602.png,2,normal,4793,train
5603,05603.png,2,normal,4794,train
5604,05604.png,2,normal,4795,train
5605,05605.png,2,normal,4796,train
5606,05606.png,2,normal,4797,train
5607,05607.png,2,normal,4798,val
5608,05608.png,2,normal,4799,train
5609,05609.png,2,normal,4800,train
5610,05610.png,2,normal,4801,train
5611,05611.png,2,normal,4802,test
5612,05612.png,2,normal,4803,train
5613,05613.png,2,normal,4804,val
5614,05614.png,2,normal,4805,val
5615,05615.png,2,normal,4806,train
5616,05616.png,2,normal,4807,train
5617,05617.png,2,normal,4808,val
5618,05618.png,2,normal,4809,val
5619,05619.png,2,normal,4810,train
5620,05620.png,2,normal,4811,train
5621,05621.png,2,normal,4812,train
5622,05622.png,2,normal,4813,train
5623,05623.png,2,normal,4814,train
5624,05624.png,2,normal,4815,val
5625,05625.png,2,normal,4816,val
5626,05626.png,2,normal,4817,test
5627,05627.png,2,normal,4818,train
5628,05628.png,2,normal,4819,train
5629,05629.png,2,normal,4820,train
5630,05630.png,2,normal,4821,train
5631,05631.png,2,normal,4327,test
5632,05632.png,2,normal,4822,train
5633,05633.png,2,normal,4823,test
5634,05634.png,2,normal,4824,test
5635,05635.png,2,normal,4825,train
5636,05636.png,2,normal,4826,test
5637,05637.png,2,normal,4827,train
5638,05638.png,2,normal,4828,train
5639,05639.png,2,normal,4829,val
5640,05640.png,2,normal,4830,train
5641,05641.png,2,normal,4831,val
5642,05642.png,2,normal,4832,val
5643,05643.png,2,normal,4833,train
5644,05644.png,2,normal,4834,val
5645,05645.png,2,normal,4835,train
5646,05646.png,2,normal,4836,test
5647,05647.png,2,normal,4837,train
5648,05648.png,2,normal,4838,val
5649,05649.png,2,normal,4839,val
5650,05650.png,2,normal,4840,test
5651,05651.png,2,normal,4841,test
5652,05652.png,2,normal,4842,train
5653,05653.png,2,normal,4843,val
5654,05654.png,2,normal,4844,train
5655,05655.png,2,normal,4845,train
5656,05656.png,2,normal,4846,train
5657,05657.png,2,normal,4847,test
5658,05658.png,2,normal,4848,train
5659,05659.png,2,normal,4849,val
5660,05660.png,2,normal,4850,train
5661,05661.png,2,normal,4851,train
5662,05662.png,2,normal,4852,train
5663,05663.png,2,normal,4482,train
5664,05664.png,2,normal,4853,val
5665,05665.png,2,normal,4854,train
5666,05666.png,2,normal,4855,train
5667,05667.png,2,normal,4856,train
5668,05668.png,2,normal,4857,train
5669,05669.png,2,normal,4858,train
5670,05670.png,2,normal,4859,train
5671,05671.png,2,normal,4860,train
5672,05672.png,2,normal,4861,train
5673,05673.png,2,normal,4862,test
5674,05674.png,2,normal,4863,train
5675,05675.png,2,normal,4864,train
5676,05676.png,2,normal,4865,train
5677,05677.png,2,normal,4866,train
5678,05678.png,2,normal,4867,test
5679,05679.png,2,normal,4868,train
5680,05680.png,2,normal,4869,train
5681,05681.png,2,normal,4870,train
5682,05682.png,2,normal,4871,train
5683,05683.png,2,normal,4872,train
5684,05684.png,2,normal,4873,train
5685,05685.png,2,normal,4874,val
5686,05686.png,2,normal,4875,train
5687,05687.png,2,normal,4876,train
5688,05688.png,2,normal,4877,train
5689,05689.png,2,normal,4878,train
5690,05690.png,2,normal,4879,train
5691,05691.png,2,normal,4880,train
5692,05692.png,2,normal,4881,val
5693,05693.png,2,normal,4882,train
5694,05694.png,2,normal,4883,test
5695,05695.png,2,normal,4884,test
5696,05696.png,2,normal,4885,val
5697,05697.png,2,normal,4886,train
5698,05698.png,2,normal,4887,val
5699,05699.png,2,normal,4888,val
5700,05700.png,2,normal,4889,train
5701,05701.png,2,normal,4890,train
5702,05702.png,2,normal,4891,test
5703,05703.png,2,normal,4892,train
5704,05704.png,2,normal,4893,train
5705,05705.png,2,normal,4894,train
5706,05706.png,2,normal,4895,train
5707,05707.png,2,normal,4896,train
5708,05708.png,2,normal,4897,train
5709,05709.png,2,normal,4898,train
5710,05710.png,2,normal,4899,train
5711,05711.png,2,normal,4900,train
5712,05712.png,2,normal,4654,train
5713,05713.png,2,normal,4901,val
5714,05714.png,2,normal,4902,val
5715,05715.png,2,normal,4903,train
5716,05716.png,2,normal,4904,test
5717,05717.png,2,normal,4905,train
5718,05718.png,2,normal,4906,val
5719,05719.png,2,normal,4907,train
5720,05720.png,2,normal,4908,test
5721,05721.png,2,normal,4909,test
5722,05722.png,2,normal,4910,train
5723,05723.png,2,normal,4911,train
5724,05724.png,2,normal,4912,test
5725,05725.png,2,normal,4913,val
5726,05726.png,2,normal,4914,test
5727,05727.png,2,normal,4915,train
5728,05728.png,2,normal,4916,train
5729,05729.png,2,normal,4917,test
5730,05730.png,2,normal,4918,train
5731,05731.png,2,normal,4919,train
5732,05732.png,2,normal,4920,val
5733,05733.png,2,normal,4624,test
5734,05734.png,2,normal,4921,train
5735,05735.png,2,normal,4922,test
5736,05736.png,2,normal,4923,test
5737,05737.png,2,normal,4924,train
5738,05738.png,2,normal,4925,test
5739,05739.png,2,normal,4926,train
5740,05740.png,2,normal,4927,val
5741,05741.png,2,normal,4928,test
5742,05742.png,2,normal,4929,test
5743,05743.png,2,normal,4930,train
5744,05744.png,2,normal,4931,test
5745,05745.png,2,normal,4932,train
5746,05746.png,2,normal,4933,train
5747,05747.png,2,normal,4934,train
5748,05748.png,2,normal,4935,train
5749,05749.png,2,normal,1967,test
5750,05750.png,2,normal,4936,train
5751,05751.png,2,normal,4937,val
5752,05752.png,2,normal,4938,train
5753,05753.png,2,normal,4939,test
5754,05754.png,2,normal,4940,val
5755,05755.png,2,normal,4941,train
5756,05756.png,2,normal,4942,train
5757,05757.png,2,normal,4943,val
5758,05758.png,2,normal,4944,train
5759,05759.png,2,normal,4945,train
5760,05760.png,2,normal,4946,train
5761,05761.png,2,normal,4947,train
5762,05762.png,2,normal,4948,train
5763,05763.png,2,normal,4949,train
5764,05764.png,2,normal,4950,test
5765,05765.png,2,normal,4951,train
5766,05766.png,2,normal,4952,train
5767,05767.png,2,normal,4953,train
5768,05768.png,2,normal,4954,train
5769,05769.png,2,normal,4151,train
5770,05770.png,2,normal,4955,train
5771,05771.png,2,normal,4956,train
5772,05772.png,2,normal,4957,train
5773,05773.png,2,normal,4958,test
5774,05774.png,2,normal,4959,train
5775,05775.png,2,normal,4960,train
5776,05776.png,2,normal,4961,train
5777,05777.png,2,normal,4962,train
5778,05778.png,2,normal,4963,test
5779,05779.png,2,normal,4964,train
5780,05780.png,2,normal,1976,test
5781,05781.png,2,normal,4965,test
5782,05782.png,2,normal,4966,test
5783,05783.png,2,normal,4967,val
5784,05784.png,2,normal,4968,train
5785,05785.png,2,normal,3473,train
5786,05786.png,2,normal,4969,train
5787,05787.png,2,normal,4970,train
5788,05788.png,2,normal,4971,train
5789,05789.png,2,normal,4972,test
5790,05790.png,2,normal,3044,train
5791,05791.png,2,normal,4973,test
5792,05792.png,2,normal,4974,train
5793,05793.png,2,normal,3318,test
5794,05794.png,2,normal,4975,train
5795,05795.png,2,normal,4976,train
5796,05796.png,2,normal,4977,train
5797,05797.png,2,normal,4978,val
5798,05798.png,2,normal,4979,train
5799,05799.png,2,normal,4980,val
5800,05800.png,2,normal,4981,train
5801,05801.png,2,normal,4982,test
5802,05802.png,2,normal,4983,train
5803,05803.png,2,normal,4984,val
5804,05804.png,2,normal,2599,val
5805,05805.png,2,normal,4985,train
5806,05806.png,2,normal,4986,test
5807,05807.png,2,normal,4987,val
5808,05808.png,2,normal,4988,test
5809,05809.png,2,normal,4989,train
5810,05810.png,2,normal,4990,train
5811,05811.png,2,normal,4991,train
5812,05812.png,2,normal,4992,test
5813,05813.png,2,normal,4993,train
5814,05814.png,2,normal,4994,train
5815,05815.png,2,normal,4995,train
5816,05816.png,2,normal,4996,train
5817,05817.png,2,normal,4997,train
5818,05818.png,2,normal,4998,train
5819,05819.png,2,normal,4999,train
5820,05820.png,2,normal,5000,train
5821,05821.png,2,normal,5001,train
5822,05822.png,2,normal,5002,test
5823,05823.png,2,normal,5003,train
5824,05824.png,2,normal,5004,train
5825,05825.png,2,normal,5005,train
5826,05826.png,2,normal,5006,train
5827,05827.png,2,normal,5007,val
5828,05828.png,2,normal,5008,train
5829,05829.png,2,normal,5009,train
5830,05830.png,2,normal,5010,train
5831,05831.png,2,normal,5011,train
5832,05832.png,2,normal,5012,train
5833,05833.png,2,normal,5013,val
5834,05834.png,2,normal,5014,train
5835,05835.png,2,normal,5015,train
5836,05836.png,2,normal,5016,train
5837,05837.png,2,normal,5017,train
5838,05838.png,2,normal,5018,test
5839,05839.png,2,normal,5019,val
5840,05840.png,2,normal,5020,train
5841,05841.png,2,normal,5021,val
5842,05842.png,2,normal,5022,test
5843,05843.png,2,normal,5023,train
5844,05844.png,2,normal,5024,train
5845,05845.png,2,normal,5025,train
5846,05846.png,2,normal,5026,val
5847,05847.png,2,normal,5027,train
5848,05848.png,2,normal,5028,test
5849,05849.png,2,normal,5029,train
5850,05850.png,2,normal,5030,train
5851,05851.png,2,normal,5031,test
5852,05852.png,2,normal,5032,train
5853,05853.png,2,normal,5033,train
5854,05854.png,2,normal,5034,train
5855,05855.png,2,normal,5035,val
5856,05856.png,2,normal,5036,test
5857,05857.png,2,normal,5037,train
5858,05858.png,2,normal,5038,train
5859,05859.png,2,normal,5039,test
5860,05860.png,2,normal,5040,train
5861,05861.png,2,normal,5041,val
5862,05862.png,2,normal,5042,test
5863,05863.png,2,normal,5043,train
5864,05864.png,2,normal,5044,train
5865,05865.png,2,normal,5045,test
5866,05866.png,2,normal,5046,train
5867,05867.png,2,normal,5047,train
5868,05868.png,2,normal,5048,train
5869,05869.png,2,normal,5049,train
5870,05870.png,2,normal,5050,train
5871,05871.png,2,normal,5051,train
5872,05872.png,2,normal,5052,train
5873,05873.png,2,normal,5053,train
5874,05874.png,2,normal,5054,train
5875,05875.png,2,normal,5055,train
5876,05876.png,2,normal,5056,test
5877,05877.png,2,normal,5057,train
5878,05878.png,2,normal,5058,train
5879,05879.png,2,normal,5059,train
5880,05880.png,2,normal,5060,test
5881,05881.png,2,normal,5061,train
5882,05882.png,2,normal,5062,test
5883,05883.png,2,normal,5063,train
5884,05884.png,2,normal,5064,train
5885,05885.png,2,normal,5065,train
5886,05886.png,2,normal,5066,val
5887,05887.png,2,normal,5067,train
5888,05888.png,2,normal,5068,test
5889,05889.png,2,normal,4459,train
5890,05890.png,2,normal,5069,train
5891,05891.png,2,normal,5070,train
5892,05892.png,2,normal,5071,test
5893,05893.png,2,normal,5072,train
5894,05894.png,2,normal,5073,val
5895,05895.png,2,normal,5074,val
5896,05896.png,2,normal,5075,train
5897,05897.png,2,normal,5076,train
5898,05898.png,2,normal,5077,val
5899,05899.png,2,normal,5078,test
5900,05900.png,2,normal,5079,train
5901,05901.png,2,normal,5080,val
5902,05902.png,2,normal,5081,train
5903,05903.png,2,normal,5082,train
5904,05904.png,2,normal,5083,train
5905,05905.png,2,normal,5084,val
5906,05906.png,2,normal,5085,train
5907,05907.png,2,normal,5086,train
5908,05908.png,2,normal,5087,train
5909,05909.png,2,normal,5088,train
5910,05910.png,2,normal,4151,train
5911,05911.png,2,normal,5089,train
5912,05912.png,2,normal,5090,train
5913,05913.png,2,normal,5091,train
5914,05914.png,2,normal,5092,val
5915,05915.png,2,normal,5093,val
5916,05916.png,2,normal,4595,train
5917,05917.png,2,normal,5094,train
5918,05918.png,2,normal,5095,test
5919,05919.png,2,normal,5096,test
5920,05920.png,2,normal,5097,train
5921,05921.png,2,normal,5098,train
5922,05922.png,2,normal,3246,val
5923,05923.png,2,normal,5099,train
5924,05924.png,2,normal,5100,train
5925,05925.png,2,normal,5101,train
5926,05926.png,2,normal,5102,val
5927,05927.png,2,normal,5103,train
5928,05928.png,2,normal,5104,train
5929,05929.png,2,normal,5105,train
5930,05930.png,2,normal,5106,train
5931,05931.png,2,normal,5107,train
5932,05932.png,2,normal,5108,test
5933,05933.png,2,normal,5109,train
5934,05934.png,2,normal,5110,train
5935,05935.png,2,normal,5111,train
5936,05936.png,2,normal,5112,train
5937,05937.png,2,normal,5113,val
5938,05938.png,2,normal,5114,val
5939,05939.png,2,normal,5115,train
5940,05940.png,2,normal,5116,test
5941,05941.png,2,normal,5117,train
5942,05942.png,2,normal,5118,val
5943,05943.png,2,normal,5119,val
5944,05944.png,2,normal,5120,test
5945,05945.png,2,normal,5121,test
5946,05946.png,2,normal,5122,train
5947,05947.png,2,normal,5123,train
5948,05948.png,2,normal,5124,val
5949,05949.png,2,normal,5125,train
5950,05950.png,2,normal,5126,train
5951,05951.png,2,normal,5127,test
5952,05952.png,2,normal,3473,train
5953,05953.png,2,normal,2368,train
5954,05954.png,2,normal,5128,train
5955,05955.png,2,normal,5129,train
5956,05956.png,2,normal,5130,train
5957,05957.png,2,normal,5131,train
5958,05958.png,2,normal,3132,train
5959,05959.png,2,normal,5132,test
5960,05960.png,2,normal,5133,train
5961,05961.png,2,normal,5134,train
5962,05962.png,2,normal,5135,val
5963,05963.png,2,normal,5136,train
5964,05964.png,2,normal,5137,train
5965,05965.png,2,normal,5138,test
5966,05966.png,2,normal,5139,val
5967,05967.png,2,normal,5140,train
5968,05968.png,2,normal,5141,test
5969,05969.png,2,normal,5142,val
5970,05970.png,2,normal,5143,val
5971,05971.png,2,normal,5144,train
5972,05972.png,2,normal,5145,train
5973,05973.png,2,normal,5146,val
5974,05974.png,2,normal,5147,val
5975,05975.png,2,normal,5148,train
5976,05976.png,2,normal,5149,train
5977,05977.png,2,normal,5150,test
5978,05978.png,2,normal,5151,train
5979,05979.png,2,normal,5152,train
5980,05980.png,2,normal,5153,train
5981,05981.png,2,normal,5154,val
5982,05982.png,2,normal,5155,test
5983,05983.png,2,normal,5156,train
5984,05984.png,2,normal,5157,train
5985,05985.png,2,normal,5158,train
5986,05986.png,2,normal,2428,train
5987,05987.png,2,normal,5159,val
5988,05988.png,2,normal,5160,val
5989,05989.png,2,normal,5161,train
5990,05990.png,2,normal,5162,train
5991,05991.png,2,normal,5163,test
5992,05992.png,2,normal,5164,train
5993,05993.png,2,normal,5165,val
5994,05994.png,2,normal,5166,train
5995,05995.png,2,normal,5167,train
5996,05996.png,2,normal,5168,test
5997,05997.png,2,normal,5169,test
5998,05998.png,2,normal,5170,train
5999,05999.png,2,normal,5171,train
6000,06000.png,2,normal,5172,train
6001,06001.png,2,normal,5173,val
6002,06002.png,2,normal,5174,train
6003,06003.png,2,normal,5175,train
6004,06004.png,2,normal,5176,train
6005,06005.png,2,normal,5177,val
6006,06006.png,2,normal,5178,val
6007,06007.png,2,normal,5179,train
6008,06008.png,2,normal,3765,train
6009,06009.png,2,normal,5180,train
6010,06010.png,2,normal,5181,train
6011,06011.png,2,normal,5182,train
6012,06012.png,2,normal,5183,train
6013,06013.png,2,normal,5184,test
6014,06014.png,2,normal,5185,val
6015,06015.png,2,normal,5186,train
6016,06016.png,2,normal,5187,test
6017,06017.png,2,normal,5188,train
6018,06018.png,2,normal,5189,train
6019,06019.png,2,normal,5190,train
6020,06020.png,2,normal,5191,train
6021,06021.png,2,normal,5192,val
6022,06022.png,2,normal,5193,train
6023,06023.png,2,normal,5194,train
6024,06024.png,2,normal,5195,train
6025,06025.png,2,normal,5196,train
6026,06026.png,2,normal,5197,train
6027,06027.png,2,normal,5198,test
6028,06028.png,2,normal,5199,train
6029,06029.png,2,normal,5200,train
6030,06030.png,2,normal,5201,train
6031,06031.png,2,normal,5202,train
6032,06032.png,2,normal,5203,train
6033,06033.png,2,normal,5204,train
6034,06034.png,2,normal,5205,test
6035,06035.png,2,normal,5206,train
6036,06036.png,2,normal,5207,train
6037,06037.png,2,normal,5208,train
6038,06038.png,2,normal,5209,train
6039,06039.png,2,normal,5210,test
6040,06040.png,2,normal,5211,train
6041,06041.png,2,normal,5212,train
6042,06042.png,2,normal,5213,train
6043,06043.png,2,normal,5214,train
6044,06044.png,2,normal,5215,train
6045,06045.png,2,normal,5216,val
6046,06046.png,2,normal,5217,train
6047,06047.png,2,normal,5218,test
6048,06048.png,2,normal,5219,val
6049,06049.png,2,normal,5220,val
6050,06050.png,2,normal,5221,train
6051,06051.png,2,normal,5222,train
6052,06052.png,2,normal,5223,train
6053,06053.png,2,normal,5224,test
6054,06054.png,2,normal,5225,val
6055,06055.png,2,normal,5226,train
6056,06056.png,2,normal,5227,train
6057,06057.png,2,normal,2019,train
6058,06058.png,2,normal,5228,test
6059,06059.png,2,normal,5229,val
6060,06060.png,2,normal,5230,test
6061,06061.png,2,normal,5231,test
6062,06062.png,2,normal,5232,train
6063,06063.png,2,normal,5233,train
6064,06064.png,2,normal,5234,train
6065,06065.png,2,normal,5235,train
6066,06066.png,2,normal,5236,train
6067,06067.png,2,normal,5237,train
6068,06068.png,2,normal,5238,train
6069,06069.png,2,normal,5239,test
6070,06070.png,2,normal,5240,train
6071,06071.png,2,normal,5241,val
6072,06072.png,2,normal,5242,train
6073,06073.png,2,normal,5243,train
6074,06074.png,2,normal,5244,train
6075,06075.png,2,normal,2788,test
6076,06076.png,2,normal,5245,train
6077,06077.png,2,normal,5246,train
6078,06078.png,2,normal,5247,train
6079,06079.png,2,normal,5248,train
6080,06080.png,2,normal,5249,train
6081,06081.png,2,normal,5250,train
6082,06082.png,2,normal,5251,train
6083,06083.png,2,normal,5252,train
6084,06084.png,2,normal,5253,train
6085,06085.png,2,normal,5254,val
6086,06086.png,2,normal,5255,val
6087,06087.png,2,normal,5256,train
6088,06088.png,2,normal,5257,test
6089,06089.png,2,normal,5258,train
6090,06090.png,2,normal,5259,train
6091,06091.png,2,normal,5260,val
6092,06092.png,2,normal,5261,train
6093,06093.png,2,normal,5262,train
6094,06094.png,2,normal,5263,train
6095,06095.png,2,normal,5264,train
6096,06096.png,2,normal,5265,train
6097,06097.png,2,normal,5266,train
6098,06098.png,2,normal,5267,val
6099,06099.png,2,normal,5268,test
6100,06100.png,2,normal,5269,val
6101,06101.png,2,normal,5270,train
6102,06102.png,2,normal,5271,test
6103,06103.png,2,normal,5272,train
6104,06104.png,2,normal,5273,train
6105,06105.png,2,normal,2605,train
6106,06106.png,2,normal,5274,val
6107,06107.png,2,normal,5275,train
6108,06108.png,2,normal,5276,train
6109,06109.png,2,normal,5277,train
6110,06110.png,2,normal,5278,val
6111,06111.png,2,normal,5279,train
6112,06112.png,2,normal,5280,train
6113,06113.png,2,normal,5281,test
6114,06114.png,2,normal,5282,train
6115,06115.png,2,normal,2948,train
6116,06116.png,2,normal,5283,train
6117,06117.png,2,normal,5284,train
6118,06118.png,2,normal,5285,train
6119,06119.png,2,normal,5286,train
6120,06120.png,2,normal,5287,train
6121,06121.png,2,normal,5288,train
6122,06122.png,2,normal,5289,train
6123,06123.png,2,normal,5290,test
6124,06124.png,2,normal,5291,train
6125,06125.png,2,normal,5292,train
6126,06126.png,2,normal,5293,train
6127,06127.png,2,normal,5294,test
6128,06128.png,2,normal,5295,train
6129,06129.png,2,normal,4559,test
6130,06130.png,2,normal,5296,train
6131,06131.png,2,normal,5297,val
6132,06132.png,2,normal,5298,test
6133,06133.png,2,normal,5299,train
6134,06134.png,2,normal,5300,val
6135,06135.png,2,normal,5301,test
6136,06136.png,2,normal,5302,train
6137,06137.png,2,normal,5303,train
6138,06138.png,2,normal,5304,val
6139,06139.png,2,normal,5305,train
6140,06140.png,2,normal,5306,train
6141,06141.png,2,normal,5307,test
6142,06142.png,2,normal,5308,train
6143,06143.png,2,normal,5309,train
6144,06144.png,2,normal,5310,test
6145,06145.png,2,normal,5311,train
6146,06146.png,2,normal,5312,train
6147,06147.png,2,normal,5313,train
6148,06148.png,2,normal,5314,train
6149,06149.png,2,normal,5315,test
6150,06150.png,2,normal,5316,val
6151,06151.png,2,normal,5317,train
6152,06152.png,2,normal,5318,train
6153,06153.png,2,normal,5319,val
6154,06154.png,2,normal,5320,train
6155,06155.png,2,normal,5321,train
6156,06156.png,2,normal,5322,train
6157,06157.png,2,normal,5323,val
6158,06158.png,2,normal,4454,train
6159,06159.png,2,normal,5324,test
6160,06160.png,2,normal,5325,train
6161,06161.png,2,normal,5326,train
6162,06162.png,2,normal,5327,train
6163,06163.png,2,normal,5328,train
6164,06164.png,2,normal,5329,train
6165,06165.png,2,normal,5330,test
6166,06166.png,2,normal,5331,train
6167,06167.png,2,normal,5332,train
6168,06168.png,2,normal,5333,train
6169,06169.png,2,normal,5334,train
6170,06170.png,2,normal,5335,test
6171,06171.png,2,normal,5336,train
6172,06172.png,2,normal,3235,train
6173,06173.png,2,normal,5337,train
6174,06174.png,2,normal,5338,test
6175,06175.png,2,normal,5339,test
6176,06176.png,2,normal,5340,train
6177,06177.png,2,normal,5341,train
6178,06178.png,2,normal,5342,train
6179,06179.png,2,normal,5343,test
6180,06180.png,2,normal,5344,train
6181,06181.png,2,normal,5345,train
6182,06182.png,2,normal,5346,train
6183,06183.png,2,normal,5347,test
6184,06184.png,2,normal,5348,train
6185,06185.png,2,normal,5349,train
6186,06186.png,2,normal,5350,val
6187,06187.png,2,normal,5351,val
6188,06188.png,2,normal,2616,val
6189,06189.png,2,normal,5352,train
6190,06190.png,2,normal,5353,train
6191,06191.png,2,normal,5354,train
6192,06192.png,2,normal,5355,test
6193,06193.png,2,normal,5356,train
6194,06194.png,2,normal,5357,train
6195,06195.png,2,normal,5358,train
6196,06196.png,2,normal,5359,train
6197,06197.png,2,normal,5360,test
6198,06198.png,2,normal,5361,train
6199,06199.png,2,normal,5362,train
6200,06200.png,2,normal,5363,train
6201,06201.png,2,normal,5364,train
6202,06202.png,2,normal,4415,val
6203,06203.png,2,normal,5365,train
6204,06204.png,2,normal,5366,train
6205,06205.png,2,normal,5367,train
6206,06206.png,2,normal,5368,train
6207,06207.png,2,normal,5369,train
6208,06208.png,2,normal,5370,train
6209,06209.png,2,normal,5371,train
6210,06210.png,2,normal,5372,val
6211,06211.png,2,normal,5373,test
6212,06212.png,2,normal,5374,train
6213,06213.png,2,normal,5375,train
6214,06214.png,2,normal,5376,train
6215,06215.png,2,normal,5377,train
6216,06216.png,2,normal,5378,test
6217,06217.png,2,normal,5379,train
6218,06218.png,2,normal,5380,val
6219,06219.png,2,normal,5381,train
6220,06220.png,2,normal,5382,train
6221,06221.png,2,normal,5383,test
6222,06222.png,2,normal,5384,val
6223,06223.png,2,normal,5385,train
6224,06224.png,2,normal,5386,test
6225,06225.png,2,normal,5387,train
6226,06226.png,2,normal,5388,val
6227,06227.png,2,normal,5389,train
6228,06228.png,2,normal,5390,val
6229,06229.png,2,normal,5391,train
6230,06230.png,2,normal,5392,train
6231,06231.png,2,normal,5393,train
6232,06232.png,2,normal,5394,train
6233,06233.png,2,normal,5395,train
6234,06234.png,2,normal,5396,train
6235,06235.png,2,normal,5397,train
6236,06236.png,2,normal,5398,train
6237,06237.png,2,normal,5399,train
6238,06238.png,2,normal,5400,val
6239,06239.png,2,normal,5401,train
6240,06240.png,2,normal,5402,train
6241,06241.png,2,normal,5403,train
6242,06242.png,2,normal,5404,train
6243,06243.png,2,normal,5405,test
6244,06244.png,2,normal,5406,train
6245,06245.png,2,normal,5407,test
6246,06246.png,2,normal,5408,train
6247,06247.png,2,normal,5409,train
6248,06248.png,2,normal,2790,train
6249,06249.png,2,normal,5410,val
6250,06250.png,2,normal,5411,test
6251,06251.png,2,normal,5412,train
6252,06252.png,2,normal,5413,train
6253,06253.png,2,normal,5414,train
6254,06254.png,2,normal,5415,train
6255,06255.png,2,normal,5416,train
6256,06256.png,2,normal,5417,val
6257,06257.png,2,normal,5418,train
6258,06258.png,2,normal,5419,train
6259,06259.png,2,normal,5420,train
6260,06260.png,2,normal,5421,test
6261,06261.png,2,normal,5422,train
6262,06262.png,2,normal,5423,test
6263,06263.png,2,normal,5424,train
6264,06264.png,2,normal,5425,train
6265,06265.png,2,normal,5426,train
6266,06266.png,2,normal,5427,val
6267,06267.png,2,normal,5428,train
6268,06268.png,2,normal,5429,train
6269,06269.png,2,normal,5430,train
6270,06270.png,2,normal,5431,test
6271,06271.png,2,normal,5432,train
6272,06272.png,2,normal,5433,train
6273,06273.png,2,normal,2507,val
6274,06274.png,2,normal,5434,val
6275,06275.png,2,normal,5435,train
6276,06276.png,2,normal,5436,train
6277,06277.png,2,normal,5437,train
6278,06278.png,2,normal,5438,train
6279,06279.png,2,normal,5439,train
6280,06280.png,2,normal,5440,train
6281,06281.png,2,normal,5441,train
6282,06282.png,2,normal,4955,train
6283,06283.png,2,normal,5442,train
6284,06284.png,2,normal,5443,train
6285,06285.png,2,normal,5444,train
6286,06286.png,2,normal,5445,val
6287,06287.png,2,normal,5446,train
6288,06288.png,2,normal,2208,train
6289,06289.png,2,normal,5447,train
6290,06290.png,2,normal,5448,train
6291,06291.png,2,normal,5449,val
6292,06292.png,2,normal,5450,val
6293,06293.png,2,normal,5451,train
6294,06294.png,2,normal,5452,train
6295,06295.png,2,normal,5453,train
6296,06296.png,2,normal,5454,val
6297,06297.png,2,normal,5455,train
6298,06298.png,2,normal,5456,train
6299,06299.png,2,normal,5457,train
6300,06300.png,2,normal,5458,train
6301,06301.png,2,normal,5459,train
6302,06302.png,2,normal,3405,train
6303,06303.png,2,normal,5460,train
6304,06304.png,2,normal,5461,train
6305,06305.png,2,normal,5462,train
6306,06306.png,2,normal,5463,train
6307,06307.png,2,normal,5464,train
6308,06308.png,2,normal,5465,train
6309,06309.png,2,normal,5466,test
6310,06310.png,2,normal,5467,test
6311,06311.png,2,normal,5468,train
6312,06312.png,2,normal,5469,train
6313,06313.png,2,normal,5470,train
6314,06314.png,2,normal,5471,train
6315,06315.png,2,normal,5472,train
6316,06316.png,2,normal,5473,train
6317,06317.png,2,normal,5474,train
6318,06318.png,2,normal,5475,train
6319,06319.png,2,normal,5476,train
6320,06320.png,2,normal,5477,train
6321,06321.png,2,normal,5478,train
6322,06322.png,2,normal,5479,val
6323,06323.png,2,normal,5480,train
6324,06324.png,2,normal,5481,test
6325,06325.png,2,normal,5482,test
6326,06326.png,2,normal,5483,train
6327,06327.png,2,normal,5484,train
6328,06328.png,2,normal,5485,train
6329,06329.png,2,normal,5486,train
6330,06330.png,2,normal,5487,test
6331,06331.png,2,normal,5488,train
